customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,age,avg_monthly_spend,churn,monthly_revenue
CUST_00679,63,77.73,5273.18,One year,Credit card,27,255.16,0,237.5
CUST_00680,48,101.41,4166.71,Month-to-month,Bank transfer,48,82.04,0,101.22
CUST_00681,61,83.56,4925.53,Month-to-month,Credit card,32,409.41,0,590.43
CUST_00682,26,72.23,1914.48,Month-to-month,Mailed check,24,159.49,0,179.36
CUST_00683,36,149.2,5162.24,Month-to-month,Electronic check,53,376.44,0,328.44
CUST_00684,1,134.44,135.49,One year,Credit card,31,80.76,0,90.49
CUST_00685,8,101.04,968.86,Two year,Mailed check,65,479.79,0,510.04
CUST_00686,52,94.02,4175.67,Month-to-month,Bank transfer,31,136.86,0,164.83
CUST_00687,47,100.69,5064.56,Two year,Electronic check,20,447.23,0,495.11
CUST_00688,56,46.17,2477.96,Month-to-month,Electronic check,66,414.26,0,336.44
CUST_00689,14,71.37,852.5,One year,Bank transfer,63,485.54,0,726.27
CUST_00690,28,25.13,607.59,Month-to-month,Bank transfer,67,265.05,0,312.89
CUST_00691,2,81.82,193.05,Two year,Electronic check,20,377.33,0,426.96
CUST_00692,26,90.59,2712.98,One year,Credit card,39,216.82,0,318.34
CUST_00693,14,49.61,807.62,One year,Electronic check,36,132.97,0,120.88
CUST_00694,59,145.32,10259.62,Two year,Bank transfer,52,249.38,0,232.54
CUST_00695,56,138.23,6837.72,One year,Credit card,29,124.59,0,170.14
CUST_00696,7,113.88,751.06,Two year,Mailed check,22,491.92,0,483.35
CUST_00697,3,89.34,286.16,One year,Electronic check,27,93.31,0,126.85
CUST_00698,23,133.1,3041.47,Two year,Bank transfer,58,315.15,0,312.02
CUST_00699,18,36.98,643.91,One year,Mailed check,50,331.91,0,273.24
CUST_00700,38,122.77,4399.92,Month-to-month,Electronic check,30,292.14,0,339.44
CUST_00701,15,36.23,563.84,One year,Electronic check,52,347.98,0,326.29
CUST_00702,64,123.25,8126.51,Month-to-month,Credit card,68,102.28,0,136.08
CUST_00703,28,55.85,1352.04,One year,Bank transfer,49,299.76,0,374.35
CUST_00704,39,134.02,5167.7,Month-to-month,Mailed check,28,179.25,0,259.29
CUST_00705,57,142.73,8309.62,One year,Electronic check,65,473.08,0,637.76
CUST_00706,17,39.34,687.58,Month-to-month,Credit card,55,392.93,0,364.07
CUST_00707,44,80.15,3117.67,Month-to-month,Mailed check,41,487.63,0,663.23
CUST_00708,25,147.53,4045.67,Month-to-month,Mailed check,52,66.9,0,83.57
CUST_00709,17,82.84,1140.82,Two year,Electronic check,36,178.31,0,226.14
CUST_00710,13,132.26,1619.54,Month-to-month,Mailed check,23,137.94,0,190.71
CUST_00711,25,96.54,2684.02,Month-to-month,Electronic check,57,55.02,0,66.12
CUST_00712,68,68.79,4797.27,One year,Credit card,62,159.05,0,179.12
CUST_00713,10,57.15,516.9,One year,Credit card,61,355.45,0,442.77
CUST_00714,67,46.42,3352.67,Month-to-month,Mailed check,59,153.99,0,155.31
CUST_00715,18,119.03,2200.3,Month-to-month,Electronic check,52,279.05,0,258.91
CUST_00716,34,70.25,2671.53,Month-to-month,Bank transfer,21,449.52,0,553.63
CUST_00717,8,86.47,756.79,Two year,Credit card,50,362.19,0,349.04
CUST_00718,40,84.0,3507.99,Month-to-month,Electronic check,30,227.58,0,194.79
CUST_00719,42,95.05,3973.22,Month-to-month,Electronic check,53,217.61,0,174.17
CUST_00720,41,132.53,4636.45,Month-to-month,Electronic check,60,255.08,0,312.68
CUST_00721,6,147.5,800.51,Month-to-month,Mailed check,36,129.67,0,136.61
CUST_00722,52,72.99,3672.66,One year,Bank transfer,60,335.3,0,444.81
CUST_00723,26,127.58,3448.83,Month-to-month,Mailed check,29,213.87,0,227.26
CUST_00724,64,119.39,7682.86,Month-to-month,Credit card,28,433.56,0,494.35
CUST_00725,59,94.56,5106.35,Month-to-month,Mailed check,23,390.45,0,423.62
CUST_00726,56,144.29,6485.09,Month-to-month,Electronic check,29,324.73,1,407.67
CUST_00727,59,46.06,2713.45,Month-to-month,Mailed check,44,213.89,0,224.43
CUST_00728,70,34.2,2188.72,Two year,Electronic check,58,144.47,0,213.04
CUST_00729,33,131.02,4729.41,One year,Bank transfer,42,399.27,0,581.06
CUST_00730,53,77.09,3307.75,Two year,Mailed check,59,268.88,0,374.72
CUST_00731,22,130.11,2959.55,Two year,Mailed check,20,151.14,0,218.28
CUST_00732,21,136.1,3362.81,One year,Mailed check,20,137.83,0,153.6
CUST_00733,70,28.12,1712.04,Month-to-month,Electronic check,37,124.43,0,146.27
CUST_00734,70,134.85,9332.45,One year,Electronic check,45,399.72,0,527.42
CUST_00735,4,78.28,261.95,Two year,Mailed check,40,153.04,0,197.01
CUST_00736,62,86.36,5623.5,One year,Mailed check,65,286.99,0,408.52
CUST_00737,62,101.46,6417.67,One year,Bank transfer,20,253.2,0,329.52
CUST_00738,24,140.43,3245.44,Month-to-month,Bank transfer,59,310.82,0,465.77
CUST_00739,55,22.49,1247.53,Two year,Credit card,41,444.72,0,464.27
CUST_00740,9,81.99,854.96,One year,Bank transfer,60,440.49,0,609.24
CUST_00741,3,109.4,288.33,Two year,Bank transfer,57,252.98,0,325.93
CUST_00742,31,113.95,2857.84,Month-to-month,Bank transfer,23,56.91,0,73.07
CUST_00743,40,110.03,5037.9,Month-to-month,Electronic check,37,241.9,0,248.69
CUST_00744,36,37.48,1390.9,Month-to-month,Bank transfer,28,322.79,0,435.74
CUST_00745,24,58.92,1635.05,One year,Bank transfer,49,300.99,0,430.49
CUST_00746,6,66.63,415.28,Month-to-month,Mailed check,44,343.1,0,326.97
CUST_00747,66,124.58,9242.37,Month-to-month,Electronic check,38,119.33,0,147.71
CUST_00748,4,56.24,218.63,Two year,Credit card,61,340.94,0,366.34
CUST_00749,6,47.39,312.76,Month-to-month,Credit card,65,132.19,0,197.32
CUST_00750,51,144.47,8585.28,Two year,Bank transfer,67,387.74,0,440.16
CUST_00751,62,21.15,1349.13,Month-to-month,Credit card,30,202.59,0,194.45
CUST_00752,57,149.72,7444.36,Two year,Credit card,39,369.45,0,394.31
CUST_00753,66,107.99,6468.2,One year,Credit card,52,71.54,0,89.97
CUST_00754,8,127.7,898.45,Two year,Bank transfer,64,233.54,0,199.27
CUST_00755,26,58.3,1362.31,Two year,Credit card,39,367.27,0,449.0
CUST_00756,51,21.86,1028.53,Month-to-month,Bank transfer,45,152.09,0,220.81
CUST_00757,45,115.92,5331.44,Month-to-month,Mailed check,38,407.88,0,569.1
CUST_00758,44,128.44,5850.27,Month-to-month,Mailed check,63,333.85,0,282.89
CUST_00759,5,116.26,564.21,One year,Credit card,35,314.4,0,470.15
CUST_00760,70,38.57,2824.55,Two year,Mailed check,48,209.1,0,269.55
CUST_00761,26,117.95,2553.43,Month-to-month,Bank transfer,63,267.1,0,244.02
CUST_00762,68,119.96,6812.27,One year,Mailed check,54,318.81,0,257.82
CUST_00763,19,105.61,1743.19,Month-to-month,Credit card,38,262.61,0,241.57
CUST_00764,20,119.6,2409.3,Two year,Bank transfer,31,364.24,0,505.1
CUST_00765,12,129.97,1381.21,Two year,Electronic check,42,245.16,0,199.84
CUST_00766,47,99.77,4282.7,Month-to-month,Bank transfer,44,141.02,0,135.83
CUST_00767,1,31.52,30.26,Month-to-month,Mailed check,57,146.27,0,194.56
CUST_00768,14,83.39,1313.1,Month-to-month,Electronic check,40,52.61,0,63.67
CUST_00769,64,30.09,1551.29,One year,Bank transfer,48,185.43,0,249.94
CUST_00770,38,72.98,2938.95,One year,Electronic check,64,387.01,0,511.75
CUST_00771,37,72.92,2880.29,Month-to-month,Electronic check,46,407.37,0,340.33
CUST_00772,11,28.58,351.94,Month-to-month,Electronic check,64,141.11,0,201.05
CUST_00773,3,65.35,229.99,Month-to-month,Bank transfer,47,481.57,0,461.79
CUST_00774,33,34.43,918.1,One year,Mailed check,68,276.08,0,327.81
CUST_00775,6,125.07,646.5,One year,Bank transfer,43,462.64,0,578.76
CUST_00776,50,143.2,8265.99,Month-to-month,Mailed check,37,368.04,0,337.88
CUST_00777,10,29.4,289.12,One year,Bank transfer,55,375.1,0,556.41
CUST_00778,5,144.16,739.42,One year,Bank transfer,36,88.27,0,100.78
CUST_00779,23,87.93,2154.27,Month-to-month,Bank transfer,44,149.0,0,125.21
CUST_00780,10,58.94,631.62,Month-to-month,Mailed check,42,53.97,0,78.58
CUST_00781,44,29.99,1547.44,One year,Bank transfer,57,372.26,0,450.58
CUST_00782,2,85.08,203.98,Two year,Electronic check,55,205.0,0,264.33
CUST_00783,13,123.29,1743.91,Month-to-month,Bank transfer,69,403.99,0,471.71
CUST_00784,40,111.92,4095.77,Month-to-month,Electronic check,40,202.52,0,280.35
CUST_00785,2,26.53,61.12,Month-to-month,Credit card,46,418.7,0,344.67
CUST_00786,65,29.48,1570.69,One year,Credit card,32,108.81,0,107.49
CUST_00787,63,72.37,4068.88,Month-to-month,Mailed check,20,128.02,0,144.5
CUST_00788,17,58.39,1150.41,Month-to-month,Mailed check,27,203.39,0,173.62
CUST_00789,9,50.21,407.82,One year,Credit card,32,233.82,0,302.59
CUST_00790,15,56.53,753.2,One year,Bank transfer,33,206.92,0,222.56
CUST_00791,24,124.45,2554.46,Month-to-month,Bank transfer,34,393.64,0,390.05
CUST_00792,38,140.8,6118.96,Month-to-month,Bank transfer,36,93.63,0,75.13
CUST_00793,35,72.66,2543.16,One year,Credit card,28,208.05,0,271.27
CUST_00794,49,137.79,7224.04,Month-to-month,Electronic check,65,426.76,0,590.49
CUST_00795,69,61.79,3818.51,Month-to-month,Mailed check,22,80.06,0,86.19
CUST_00796,62,81.94,5604.65,Two year,Electronic check,22,474.05,0,566.47
CUST_00797,60,49.38,3270.94,Month-to-month,Credit card,31,493.84,0,473.78
CUST_00798,50,103.26,4775.98,One year,Electronic check,67,89.86,0,111.03
CUST_00799,9,147.27,1278.08,Two year,Bank transfer,43,181.07,0,146.39
CUST_00800,34,98.45,2958.6,Month-to-month,Bank transfer,25,217.58,0,248.49
CUST_00801,35,66.52,2772.01,Month-to-month,Electronic check,22,399.38,0,499.6
CUST_00802,1,104.22,110.29,One year,Credit card,24,318.17,0,459.03
CUST_00803,40,35.98,1689.36,Two year,Electronic check,33,339.96,0,362.72
CUST_00804,64,135.53,7991.75,Two year,Bank transfer,31,390.88,0,522.07
CUST_00805,22,85.4,2090.65,One year,Bank transfer,54,103.09,0,125.6
CUST_00806,60,78.42,5205.57,Month-to-month,Credit card,58,424.94,0,615.7
CUST_00807,64,96.16,6626.04,One year,Electronic check,21,367.53,0,396.52
CUST_00808,11,101.22,1320.8,Month-to-month,Bank transfer,53,309.8,0,317.04
CUST_00809,14,29.33,393.14,Month-to-month,Bank transfer,65,450.38,0,639.99
CUST_00810,60,108.74,5560.66,Month-to-month,Electronic check,34,365.14,0,304.7
CUST_00811,30,51.45,1649.51,Month-to-month,Electronic check,64,140.76,0,126.05
CUST_00812,35,112.81,4310.51,One year,Mailed check,53,243.39,0,208.75
CUST_00813,37,126.93,4837.42,Month-to-month,Credit card,23,272.32,0,378.57
CUST_00814,5,124.51,549.54,Month-to-month,Credit card,33,74.85,0,60.44
CUST_00815,26,91.83,2391.84,Month-to-month,Electronic check,46,479.59,0,672.94
CUST_00816,62,87.62,5024.33,Two year,Credit card,53,107.86,0,120.36
CUST_00817,4,38.57,149.8,One year,Bank transfer,55,363.86,0,292.11
CUST_00818,42,120.79,5367.87,Month-to-month,Electronic check,54,277.8,0,300.34
CUST_00819,18,55.28,1092.64,Month-to-month,Electronic check,65,61.53,0,57.27
CUST_00820,40,84.57,3020.47,Month-to-month,Electronic check,65,466.14,0,576.65
CUST_00821,39,56.96,2137.31,Two year,Mailed check,27,433.33,0,552.73
CUST_00822,14,37.4,475.25,One year,Credit card,58,285.92,0,326.31
CUST_00823,32,101.84,2866.03,One year,Mailed check,53,153.02,0,126.76
CUST_00824,51,27.06,1536.5,One year,Bank transfer,46,104.73,0,131.89
CUST_00825,38,117.32,5187.97,Month-to-month,Credit card,31,213.53,0,296.68
CUST_00826,23,61.29,1336.5,Two year,Mailed check,21,164.94,0,215.12
CUST_00827,63,20.02,1388.03,One year,Electronic check,61,278.01,0,383.92
CUST_00828,15,86.45,1502.67,Month-to-month,Mailed check,59,484.88,0,455.96
CUST_00829,25,26.09,742.55,Month-to-month,Electronic check,53,308.73,0,439.08
CUST_00830,17,55.9,829.73,One year,Mailed check,67,450.47,0,461.97
CUST_00831,66,111.91,8734.14,Two year,Mailed check,62,342.9,0,277.54
CUST_00832,53,28.15,1418.35,Month-to-month,Mailed check,30,263.86,0,366.86
CUST_00833,51,129.11,6161.19,Two year,Electronic check,63,434.57,0,634.16
CUST_00834,39,20.5,659.57,One year,Mailed check,35,262.12,0,329.98
CUST_00835,51,52.09,2641.9,Month-to-month,Credit card,50,440.88,0,424.13
CUST_00836,70,116.32,6868.97,Month-to-month,Credit card,38,181.21,0,176.9
CUST_00837,6,61.12,329.83,Month-to-month,Credit card,33,107.97,0,121.64
CUST_00838,67,33.25,2064.63,One year,Electronic check,32,434.89,0,621.23
CUST_00839,7,66.83,525.6,Month-to-month,Electronic check,22,314.34,0,284.39
CUST_00840,51,55.15,3235.1,Month-to-month,Credit card,23,450.09,0,620.31
CUST_00841,42,129.55,5011.18,One year,Credit card,55,472.02,0,473.87
CUST_00842,64,60.74,4445.12,One year,Credit card,20,74.13,0,101.26
CUST_00843,15,122.56,2101.09,Month-to-month,Bank transfer,65,275.44,0,397.79
CUST_00844,29,135.94,4359.59,Month-to-month,Credit card,29,218.73,0,240.44
CUST_00845,33,76.4,2164.9,Month-to-month,Mailed check,53,331.64,0,350.06
CUST_00846,27,138.29,4018.08,One year,Bank transfer,50,407.12,0,554.32
CUST_00847,36,69.05,2928.3,Two year,Bank transfer,53,176.27,0,206.35
CUST_00848,29,145.33,4522.3,Month-to-month,Electronic check,50,300.56,0,384.45
CUST_00849,38,31.61,1120.28,Two year,Mailed check,48,368.93,0,455.99
CUST_00850,57,109.31,6232.11,One year,Electronic check,38,110.49,0,100.22
CUST_00851,27,84.2,2405.92,One year,Electronic check,44,416.33,0,579.26
CUST_00852,55,70.39,3887.82,One year,Mailed check,44,322.75,0,302.43
CUST_00853,33,102.25,2861.3,Month-to-month,Electronic check,25,477.29,0,693.31
CUST_00854,68,111.5,7012.03,Month-to-month,Mailed check,54,202.79,0,197.8
CUST_00855,66,20.57,1521.84,One year,Mailed check,49,98.67,0,129.62
CUST_00856,10,41.7,477.28,One year,Electronic check,43,277.93,0,277.72
CUST_00857,5,112.7,481.75,One year,Credit card,19,88.61,0,90.6
CUST_00858,38,106.63,4785.16,Month-to-month,Electronic check,29,486.29,0,494.56
CUST_00859,13,145.59,1763.08,Two year,Bank transfer,39,67.41,0,89.22
CUST_00860,31,118.93,3926.2,One year,Electronic check,34,389.08,0,462.92
CUST_00861,47,143.6,7429.05,Month-to-month,Mailed check,24,286.3,0,405.99
CUST_00862,52,111.33,6511.52,Month-to-month,Bank transfer,60,215.88,0,219.15
CUST_00863,56,58.75,3876.61,One year,Mailed check,21,79.63,0,102.28
CUST_00864,15,33.7,467.67,One year,Credit card,54,329.98,0,437.9
CUST_00865,29,121.64,4033.42,Month-to-month,Credit card,55,313.35,0,283.91
CUST_00866,8,103.74,707.65,Two year,Bank transfer,49,176.4,0,190.58
CUST_00867,5,26.26,142.07,Month-to-month,Credit card,28,459.6,0,523.01
CUST_00868,29,66.81,2125.02,Month-to-month,Credit card,18,186.85,0,196.0
CUST_00869,47,144.38,7268.26,Two year,Electronic check,42,252.38,0,258.81
CUST_00870,68,85.05,5210.41,Two year,Electronic check,59,294.69,0,377.35
CUST_00871,45,76.25,3943.25,One year,Credit card,69,95.1,0,90.45
CUST_00872,2,79.5,137.94,Two year,Credit card,41,469.47,0,608.7
CUST_00873,27,47.15,1045.75,Month-to-month,Electronic check,60,218.54,0,317.87
CUST_00874,36,67.93,2658.2,Two year,Credit card,34,86.35,0,103.24
CUST_00875,36,68.08,2426.84,Month-to-month,Credit card,25,224.28,0,275.42
CUST_00876,26,26.81,794.4,Month-to-month,Mailed check,62,320.09,0,271.52
CUST_00877,43,119.78,4910.31,Month-to-month,Credit card,44,281.14,0,395.04
CUST_00878,27,74.15,1736.4,Month-to-month,Bank transfer,69,362.54,0,362.47
CUST_00879,69,126.88,9932.9,Month-to-month,Mailed check,35,74.97,0,92.25
CUST_00880,20,130.55,2662.08,Month-to-month,Bank transfer,44,178.04,0,264.46
CUST_00881,11,47.56,458.12,Month-to-month,Credit card,39,418.65,0,509.44
CUST_00882,38,105.46,4360.75,Month-to-month,Electronic check,33,85.95,0,112.36
CUST_00883,6,81.4,490.57,One year,Mailed check,19,434.97,0,483.57
CUST_00884,23,134.42,3220.66,Month-to-month,Electronic check,22,91.35,0,76.94
CUST_00885,47,48.05,2223.03,Month-to-month,Mailed check,35,425.5,0,577.96
CUST_00886,46,108.12,5627.46,One year,Electronic check,20,212.35,0,175.08
CUST_00887,12,99.01,1344.74,Two year,Mailed check,44,325.49,0,420.03
CUST_00888,13,58.39,822.65,One year,Mailed check,34,118.8,0,96.95
CUST_00889,62,37.76,1971.6,Month-to-month,Bank transfer,33,79.78,0,111.98
CUST_00890,60,104.71,7134.15,One year,Electronic check,23,147.17,0,133.98
CUST_00891,43,116.02,5330.12,Month-to-month,Bank transfer,68,107.53,0,124.73
CUST_00892,68,61.03,4477.1,Month-to-month,Bank transfer,24,190.58,0,232.13
CUST_00893,5,103.83,490.7,Month-to-month,Electronic check,67,281.47,0,315.33
CUST_00894,37,71.37,3041.31,Two year,Mailed check,31,314.94,0,327.08
CUST_00895,31,112.72,3809.33,Month-to-month,Bank transfer,55,405.44,0,457.12
CUST_00896,9,45.9,349.08,Month-to-month,Electronic check,57,345.31,0,351.52
CUST_00897,51,135.73,6666.88,Month-to-month,Mailed check,32,323.94,0,358.5
CUST_00898,29,57.36,1920.53,Two year,Bank transfer,64,235.3,0,247.36
CUST_00899,40,67.81,2221.13,One year,Bank transfer,64,263.21,0,314.89
CUST_00900,41,27.55,1338.03,Month-to-month,Bank transfer,65,236.53,0,228.62
CUST_00901,11,34.5,406.7,One year,Mailed check,50,428.97,0,640.05
CUST_00902,23,87.06,2107.61,One year,Bank transfer,60,153.5,0,176.62
CUST_00903,1,54.79,49.76,One year,Mailed check,44,52.57,0,49.2
CUST_00904,46,128.61,5321.59,Month-to-month,Credit card,46,343.09,0,389.05
CUST_00905,21,21.91,541.47,Two year,Bank transfer,54,141.11,0,198.47
CUST_00906,36,69.28,2292.83,Month-to-month,Credit card,22,450.55,0,367.32
CUST_00907,54,63.85,3827.87,One year,Electronic check,46,436.57,0,556.93
CUST_00908,57,22.51,1228.22,Month-to-month,Bank transfer,49,84.53,0,100.05
CUST_00909,1,36.17,30.95,Month-to-month,Electronic check,23,97.87,0,89.91
CUST_00910,63,73.77,3737.93,Month-to-month,Electronic check,19,272.83,0,374.39
CUST_00911,54,84.07,4620.15,One year,Electronic check,23,324.15,0,343.02
CUST_00912,55,72.56,4750.3,Month-to-month,Credit card,63,173.71,0,174.69
CUST_00913,40,89.02,3374.41,One year,Mailed check,60,372.56,0,514.02
CUST_00914,15,97.37,1377.12,Month-to-month,Credit card,21,317.71,0,396.17
CUST_00915,21,21.29,419.21,One year,Credit card,46,196.17,0,280.28
CUST_00916,47,80.33,3806.54,Two year,Electronic check,42,61.42,0,76.22
CUST_00917,53,145.25,7515.54,One year,Bank transfer,26,387.57,0,511.04
CUST_00918,9,87.47,906.86,One year,Mailed check,20,146.64,0,203.17
CUST_00919,52,108.08,5632.57,One year,Electronic check,43,425.51,0,356.71
CUST_00920,57,60.54,3461.49,Month-to-month,Mailed check,65,239.13,0,321.21
CUST_00921,26,120.62,2682.48,Two year,Credit card,60,309.68,0,380.78
CUST_00922,41,120.48,5893.51,Month-to-month,Mailed check,44,442.83,0,375.81
CUST_00923,35,87.77,2764.72,One year,Mailed check,53,438.63,0,507.06
CUST_00924,63,146.88,7674.3,One year,Bank transfer,49,217.18,0,186.28
CUST_00925,25,36.32,967.25,Month-to-month,Electronic check,18,144.0,0,189.38
CUST_00926,38,22.2,875.78,Month-to-month,Mailed check,33,398.82,0,471.63
CUST_00927,2,120.12,232.09,Month-to-month,Mailed check,68,244.89,0,359.38
CUST_00928,7,124.93,847.29,Two year,Credit card,65,136.42,0,126.62
CUST_00929,34,35.63,1349.55,Two year,Credit card,28,456.99,0,559.46
CUST_00930,17,54.53,814.18,One year,Mailed check,43,139.15,0,131.93
CUST_00931,43,22.28,1080.77,One year,Electronic check,57,61.61,0,75.77
CUST_00932,59,58.13,3633.73,Two year,Mailed check,18,59.13,0,77.22
CUST_00933,51,120.51,5946.8,Month-to-month,Mailed check,43,330.04,0,430.9
CUST_00934,54,87.33,4636.65,Month-to-month,Bank transfer,45,347.75,0,476.61
CUST_00935,24,65.25,1413.56,One year,Electronic check,26,189.97,0,265.48
CUST_00936,25,68.33,1880.52,Two year,Bank transfer,61,194.0,0,165.69
CUST_00937,71,20.18,1440.16,Two year,Electronic check,39,202.77,0,210.94
CUST_00938,52,58.97,2846.7,Month-to-month,Electronic check,25,356.07,0,456.12
CUST_00939,70,104.04,7562.61,Month-to-month,Electronic check,66,76.16,0,87.51
CUST_00940,33,146.65,5799.08,Month-to-month,Bank transfer,59,468.1,0,436.96
CUST_00941,49,130.12,6210.78,Month-to-month,Bank transfer,44,150.13,0,178.19
CUST_00942,29,23.07,781.61,Month-to-month,Bank transfer,56,499.85,0,542.44
CUST_00943,63,136.81,8084.71,One year,Credit card,36,127.19,0,136.48
CUST_00944,22,121.82,2202.71,Month-to-month,Bank transfer,42,397.2,0,542.9
CUST_00945,26,121.45,2784.13,Two year,Credit card,55,150.54,0,163.38
CUST_00946,28,79.54,2154.69,Month-to-month,Credit card,38,86.38,0,70.7
CUST_00947,49,71.74,3121.04,One year,Credit card,41,443.72,0,373.01
CUST_00948,71,59.38,3373.17,Month-to-month,Mailed check,41,436.44,0,610.74
CUST_00949,49,28.54,1630.61,Month-to-month,Mailed check,36,231.61,0,341.03
CUST_00950,20,49.67,1130.04,Month-to-month,Mailed check,67,366.08,0,469.27
CUST_00951,63,52.06,3597.65,Two year,Credit card,64,300.68,0,317.23
CUST_00952,61,82.93,4386.56,Two year,Credit card,19,433.83,0,632.1
CUST_00953,49,117.17,4869.48,Month-to-month,Electronic check,31,191.78,0,242.4
CUST_00954,71,81.6,4791.55,Month-to-month,Credit card,49,285.65,0,397.35
CUST_00955,1,27.52,29.99,Two year,Mailed check,59,268.42,0,358.64
CUST_00956,13,144.51,2200.86,Month-to-month,Credit card,49,209.26,0,222.95
CUST_00957,51,142.55,7068.05,Month-to-month,Credit card,45,451.15,0,512.1
CUST_00958,56,122.07,5794.51,One year,Electronic check,65,124.65,0,115.96
CUST_00959,62,148.87,9275.69,Two year,Credit card,56,117.28,0,117.8
CUST_00960,32,90.78,2729.31,Month-to-month,Bank transfer,57,309.61,0,416.33
CUST_00961,30,145.16,4136.76,Month-to-month,Electronic check,59,345.87,0,493.14
CUST_00962,29,29.83,907.05,Two year,Credit card,64,137.58,0,179.83
CUST_00963,49,67.54,3599.0,Month-to-month,Credit card,57,225.82,0,254.19
CUST_00964,45,49.3,1872.95,Month-to-month,Electronic check,30,475.95,0,409.58
CUST_00965,30,45.46,1110.46,One year,Credit card,29,160.98,0,135.2
CUST_00966,16,38.3,733.97,Two year,Mailed check,25,350.76,0,372.52
CUST_00967,40,100.91,3604.87,Month-to-month,Bank transfer,32,383.07,0,430.83
CUST_00968,19,121.57,1897.6,Two year,Bank transfer,43,251.66,0,308.63
CUST_00969,18,95.18,1500.71,One year,Mailed check,29,471.89,0,379.66
CUST_00970,1,39.11,31.9,Month-to-month,Credit card,60,381.5,0,569.51
CUST_00971,47,125.45,5640.99,Two year,Credit card,68,256.07,0,270.09
CUST_00972,66,102.67,7595.88,Month-to-month,Bank transfer,63,306.2,0,426.74
CUST_00973,38,70.46,2507.45,Month-to-month,Credit card,44,361.68,0,424.78
CUST_00974,51,107.64,5367.07,One year,Bank transfer,35,316.49,0,282.09
CUST_00975,63,53.79,3626.78,Month-to-month,Bank transfer,62,445.41,0,605.0
CUST_00976,4,64.87,260.4,Month-to-month,Mailed check,53,210.6,0,273.12
CUST_00977,1,139.27,159.41,Month-to-month,Bank transfer,66,184.95,0,216.24
CUST_00978,8,57.77,529.83,Month-to-month,Credit card,68,146.23,0,169.65
CUST_00979,29,81.1,1890.84,Two year,Credit card,44,67.0,0,57.7
CUST_00980,55,135.72,8294.8,One year,Electronic check,26,69.36,0,87.33
CUST_00981,3,112.0,330.72,Two year,Credit card,56,441.52,0,634.85
CUST_00982,32,28.09,1074.64,Month-to-month,Electronic check,18,355.28,0,307.41
CUST_00983,10,39.15,388.87,Month-to-month,Bank transfer,24,347.24,0,341.84
CUST_00984,34,21.02,853.87,Month-to-month,Credit card,43,326.59,0,467.55
CUST_00985,55,102.02,6182.47,Month-to-month,Mailed check,24,432.15,0,431.74
CUST_00986,32,78.2,2250.76,Month-to-month,Mailed check,69,266.12,0,334.72
CUST_00987,50,37.46,1901.77,One year,Mailed check,24,441.68,0,518.7
CUST_00988,7,144.53,1210.87,Two year,Bank transfer,25,211.75,0,257.79
CUST_00989,8,88.86,812.54,Two year,Bank transfer,33,467.02,0,509.54
CUST_00990,65,51.45,2805.65,Month-to-month,Electronic check,20,364.4,0,368.04
CUST_00991,57,85.08,5249.89,Two year,Mailed check,62,165.73,0,138.21
CUST_00992,67,108.35,6811.05,Month-to-month,Electronic check,27,303.84,0,401.37
CUST_00993,59,29.91,1416.68,Month-to-month,Electronic check,67,289.86,0,383.27
CUST_00994,54,55.71,2892.2,Two year,Credit card,24,112.05,0,142.25
CUST_00995,67,124.91,7481.04,One year,Credit card,38,316.06,0,395.25
CUST_00996,51,79.76,4586.59,Month-to-month,Mailed check,54,191.65,0,186.02
CUST_00997,8,91.06,681.08,Month-to-month,Bank transfer,48,73.56,0,60.0
CUST_00998,34,76.27,2932.91,Month-to-month,Credit card,40,476.9,0,651.49
CUST_00999,35,25.71,720.1,One year,Bank transfer,44,338.67,0,387.37
CUST_01000,32,41.55,1227.39,Month-to-month,Electronic check,39,444.61,0,451.18
CUST_01001,46,77.92,3213.22,Two year,Electronic check,56,354.23,0,308.66
CUST_01002,16,47.19,674.57,Month-to-month,Electronic check,44,210.64,0,177.76
CUST_01003,68,26.5,1490.75,Month-to-month,Electronic check,66,280.71,0,293.12
CUST_01004,37,129.67,4197.35,Month-to-month,Mailed check,21,354.09,0,482.74
CUST_01005,54,147.56,8145.29,One year,Electronic check,41,482.11,0,695.74
CUST_01006,14,123.11,1579.7,Month-to-month,Credit card,40,164.15,0,234.36
CUST_01007,55,130.99,6966.4,One year,Electronic check,65,443.74,0,640.76
CUST_01008,48,51.46,2348.42,Two year,Bank transfer,36,465.84,0,668.67
CUST_01009,7,144.88,1166.65,Two year,Credit card,59,351.69,0,411.15
CUST_01010,7,45.6,370.95,Two year,Bank transfer,20,469.07,0,447.3
CUST_01011,33,143.69,4728.41,Two year,Bank transfer,44,229.05,0,311.19
CUST_01012,23,149.33,3201.25,One year,Mailed check,20,478.86,0,454.73
CUST_01013,19,112.52,1801.63,Two year,Mailed check,45,366.25,0,361.51
CUST_01014,19,147.55,3311.89,Month-to-month,Bank transfer,34,68.9,0,66.37
CUST_01015,36,94.04,2789.91,Month-to-month,Bank transfer,48,458.09,0,531.61
CUST_01016,29,53.74,1432.32,Month-to-month,Electronic check,27,268.01,0,274.79
CUST_01017,60,76.81,4236.35,Month-to-month,Credit card,66,257.15,0,233.47
CUST_01018,2,97.16,180.36,Month-to-month,Electronic check,39,304.91,0,340.65
